client_id,path,sentence,up_votes,down_votes,age,gender,accents,locale,segment
fd6f174fe45574b47da5f5b9f627bb55607f2b9093c46153b518a04c7784e0513deca75b6881f8a3614332515f9c901ee693b047bfa4ec4936b6355296cb821e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21477429.mp3,"""De direksje fan it sikehús wol net reagearje.""",2,0,fourties,female,unknown,fy-NL,unknown
541d455d0860609b8e656846476a17607b288a98eb811f59110b7ae1c0a5274978af300ae02225f1762907835aaf355f7d2362f39ed0eb9115d2c0784898b37f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24287814.mp3,"""De maresjaussee hat alle mooglike spoaren ûndersocht mar neat fûn.""",2,0,fifties,male,unknown,fy-NL,unknown
9e4588307c714e246a825cb26900641b383cf76f1672b2f122966bdadfc1710cfd296c94a67efc760ca842aa939b92e54570d8ce3adbffd976aa6acd65d5a063,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23792528.mp3,"""Foar it meidwaan wurdt meastal om in lytse eigen bydrage frege.""",2,0,fifties,female,unknown,fy-NL,unknown
fd2b26246cb5d2d044f044ba73488940e14aeb0c1c756abaf87bf01581478182ce3801b22c9ffdd931bc1e5d39acaea4af5dfbc28ea4b79c2387554971415da7,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_22447981.mp3,"""Set do de flagge mar op.""",2,0,fifties,male,unknown,fy-NL,unknown
94d3aff82b66fe764777223459c7a35f2e52c6011ae1dd6a021aeb7f0c070ae7fe6be7a450374e92ecca6d412ad4b70b3a59a5b842586b84f3b72a66a5e7d1f0,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_28396845.mp3,"""Sykje Adres.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d029d8a1bac54f4a1b37527b9a798a6cc590e34e34eab343cff17d8283e3cf5efbf5f6de40698d3a19ad75f395495dd5b9981e2963c7420a29d1742da90c5f02,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21408129.mp3,"""Ferbergje de folgjende kolom.""",2,0,unknown,unknown,unknown,fy-NL,unknown
fd2b26246cb5d2d044f044ba73488940e14aeb0c1c756abaf87bf01581478182ce3801b22c9ffdd931bc1e5d39acaea4af5dfbc28ea4b79c2387554971415da7,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21916958.mp3,"""Dan gyng er dweiltrochwiet nei hûs.""",2,0,fifties,male,unknown,fy-NL,unknown
f61a1318220ea2e68ec33534ef26649d12c8f738bedccb0295be3e53cc5f031c08d705e8d7630512d9c3320828392a52d941528fd177977cfbab865af1d552d5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21584556.mp3,"""Doe't er thúskaam fûn er syn frou noch op bêd.""",2,0,thirties,female,unknown,fy-NL,unknown
ddd1689db56740f5e7d778c0c2e9def49c0adaaa82c8a428af229f605a57062310fcf13887fc00fd750da6dd9a8c3291d00816604dae7ec78e2ee20cb3799373,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24769389.mp3,"""Ik swalke doelleas yn it rûn.""",2,0,sixties,female,unknown,fy-NL,unknown
956bcaf14b7e99ad30abe9d5833a18c8ca6c11c859952d203f25bf17d1c0a3d8f7cb04e4a7b71599e01f323b381e787382622d69b4c73d67dd3095f581a722de,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20720977.mp3,"""Dêrom litte we it hynder noch even wer oerdrave.""",2,0,unknown,unknown,unknown,fy-NL,unknown
c5a9eb8c3303a493d87ee49d587ee67303a277f338bdd885b2a23f7942a8fc742583ce6c0a18ce2ddde25244651cae5a506d7dde87d8dea0443aec0ad3a81abf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20824815.mp3,"""Dat doch ik yn der ivichheid net.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21458665.mp3,"""De garaazje njonken it ôfbaarnde gebou liket net troffen te wurden troch de flammen.""",2,0,unknown,unknown,unknown,fy-NL,unknown
18d624a18537ea2915b23a03c934ab925f48a7b4cbe70b5bb191d9fd3b8d3f3c77370cd93ff6c1b7b4bc60cdabf052377971ce08577b8d731fbd63cb03ca9b20,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24618258.mp3,"""Lege skuon stypje de ankels minder as hege.""",2,0,sixties,female,unknown,fy-NL,unknown
d623031d70284609b6448f194fd4a36c83cfc5dfe12b7b19c1e12f89274b5d1aec46d1688b85124b54b56eba0c02ae1cf78145da392623a6420a17d8b9f2252f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24770171.mp3,"""De oanjefte en eventuele oare stikken fan it ûndersyk wurde bewarre op it plysjeburo.""",2,0,unknown,unknown,unknown,fy-NL,unknown
fec76a07986f0f60e7ccf6637fbec3ae605cf00d0c48931557f21ff226161eb6de59d965fa091a0b91229ac3077cbafb0172fd0fceda96a30bf54aff1574ff97,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20761626.mp3,"""Nei hast trije kertier fûle striid wint hja de partij.""",2,0,unknown,unknown,unknown,fy-NL,unknown
dc80f9d223f20c3c64968c7ed7166e7b0a261995c22ce307065a1ab112c8f7d66f70be904c1d426c2804000ddf4291880b73dda1469e1afedf46fff01df62016,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24671969.mp3,"""Wy hawwe in hús by it wetter hierd.""",2,0,unknown,unknown,unknown,fy-NL,unknown
0ac327150973ba94f8992bbc530060f2fc53f3c01b8ffb54ec9f5e3ddcf8873d15023bbe47d7f6ebe36ef2ca515df53d37fedf67043c980091092dd56c17a6cb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23763528.mp3,"""Hja diene aktyf mei oan hússikingen, ynbeslachnimmingen en ûnderfregingen.""",2,0,fourties,female,unknown,fy-NL,unknown
e799c5d1960c4851c06403b848f43b158a1f25801efceb90c6d59aba61dcebeb7c748d2137f15c2cce70f6a1b9cae5b5a2b5c64a94c720d2d1f89e5fa7240b38,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21435661.mp3,"""Beäntwurdzje elkenien.""",2,0,sixties,female,unknown,fy-NL,unknown
baa23f88208eba61520a03dd285c9308b4140908aa4fc09c201fba034156c4667230e83a94f973c376ee939aa87fc5f0e6bdf59dedec27f2aee6d0832ea787cb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24684589.mp3,"""Op it taffeltsje lei in steapel boeken fan wol in heale meter heech.""",2,1,unknown,unknown,unknown,fy-NL,unknown
c5a9eb8c3303a493d87ee49d587ee67303a277f338bdd885b2a23f7942a8fc742583ce6c0a18ce2ddde25244651cae5a506d7dde87d8dea0443aec0ad3a81abf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20902736.mp3,"""Froulju binne faker as manlju it slachtoffer fan geweld.""",2,0,unknown,unknown,unknown,fy-NL,unknown
c5a9eb8c3303a493d87ee49d587ee67303a277f338bdd885b2a23f7942a8fc742583ce6c0a18ce2ddde25244651cae5a506d7dde87d8dea0443aec0ad3a81abf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20813782.mp3,"""Myn hobby‘s binne lêze en game.""",2,0,unknown,unknown,unknown,fy-NL,unknown
0f0456668439b0a1651e53a01c3417b460441a41c5bbec315321c9bef4b99e46d3620aebc3c0fe4d041d17239bd2aca3ebb6e34a6540fcca3b17c3bf3b95137d,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24674352.mp3,"""It selskip krige neist in bedriuwspresintaasje in rûnlieding troch it produksjebedriuw.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d623031d70284609b6448f194fd4a36c83cfc5dfe12b7b19c1e12f89274b5d1aec46d1688b85124b54b56eba0c02ae1cf78145da392623a6420a17d8b9f2252f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24760779.mp3,"""Ik kin der neat oan dwaan dat it in bytsje as in ferwyt klinkt.""",2,0,unknown,unknown,unknown,fy-NL,unknown
f61a1318220ea2e68ec33534ef26649d12c8f738bedccb0295be3e53cc5f031c08d705e8d7630512d9c3320828392a52d941528fd177977cfbab865af1d552d5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21428031.mp3,"""In soad minsken tinke dat trettjin in ûngeloksgetal is.""",2,0,thirties,female,unknown,fy-NL,unknown
cde746387952406aac67fc0e6ac06d567239875eb4e989ee0ce4de431d1c97b73af5432baf33b3887137e77194dd6cabde8467bf81c3e32a0d6950f3ed35951d,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21561576.mp3,"""Goed de helte fan de Nederlanners hat in húsdier.""",2,0,fifties,female,unknown,fy-NL,unknown
783827e1bac6390a2d26f9b4cfa16b1c8a8a71c7724318575777d605f829159fa1cc1bfdbb5b46c382e332b99524a2fe64462aa0defe0f58755cfc44be3fffb9,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21642207.mp3,"""Hja drinke en dûnsje en meitsje it let, want sneintemoarns is der gjin training.""",2,0,sixties,female,unknown,fy-NL,unknown
f61a1318220ea2e68ec33534ef26649d12c8f738bedccb0295be3e53cc5f031c08d705e8d7630512d9c3320828392a52d941528fd177977cfbab865af1d552d5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21747242.mp3,"""Sitte hjir gefaarlike wylde bisten yn it bosk?""",2,0,thirties,female,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21532583.mp3,"""Ik hie heel wat oars ferwachte as dit.""",2,0,unknown,unknown,unknown,fy-NL,unknown
